,Age,Gender,Emotion,Ethnicity,Skin Colour,Eye Colour,Hair Colour,Nose Width,Nose Height,Eye Ave Width,Eye Area,Eye Spacing,Mouth Width,Lip Thickness,Face Area
2709,29,Woman,neutral,asian,,black,black,2.0138888888888893,4.3243243243243255,1.7361111111111112,9.645061728395063,5.972222222222222,3.680555555555556,1.5315315315315314,15984
2710,20,Woman,angry,white,,black,black,2.0,4.513274336283184,1.777777777777778,7.901234567901236,6.222222222222222,4.148148148148148,2.2123893805309742,15255
2711,11,Man,neutral,asian,,black,black,1.689189189189189,4.339622641509433,1.689189189189189,8.56008035062089,5.878378378378378,3.4459459459459456,1.6981132075471697,15688
2712,35,Man,neutral,black,,black,black,2.578125,4.380952380952381,1.875,10.25390625,6.484375,4.375,2.0,13440
2713,32,Man,happy,black,,brown,black,2.554744525547445,3.7190082644628095,1.715328467153285,8.13841973466887,5.912408759124088,4.306569343065694,2.479338842975207,16577
2714,34,Man,happy,black,,black,black,2.5,4.086956521739131,1.9117647058823528,11.245674740484429,6.3235294117647065,4.485294117647058,2.4347826086956523,15640
2715,36,Man,happy,black,,black,black,2.5735294117647056,4.017857142857143,1.8382352941176472,9.46150519031142,6.1764705882352935,4.191176470588236,2.5,15232
2716,32,Man,happy,black,,black,black,2.647058823529412,3.963963963963964,1.9117647058823528,8.43425605536332,6.397058823529411,4.338235294117647,2.4324324324324325,15096
2717,41,Man,neutral,black,,black,black,2.3484848484848486,3.7288135593220337,1.7424242424242429,10.560146923783288,5.984848484848485,4.015151515151515,2.2033898305084745,15576
2718,36,Man,angry,black,,black,black,2.388059701492537,3.859649122807017,1.8656716417910448,11.138338159946535,6.268656716417911,4.253731343283582,2.3684210526315788,15276
2719,40,Man,neutral,black,,black,black,2.3308270676691727,3.8392857142857135,1.8045112781954888,10.175815478545989,6.315789473684211,4.2105263157894735,2.321428571428572,14896
2720,36,Man,neutral,black,,black,black,2.4242424242424243,3.7931034482758617,1.8181818181818183,10.330578512396697,6.287878787878787,4.166666666666667,2.2413793103448274,15312
2721,37,Man,neutral,black,,black,black,2.5190839694656484,3.8260869565217392,1.83206106870229,10.488899248295551,6.412213740458014,4.274809160305344,2.260869565217391,15065
2722,34,Man,happy,black,,black,black,2.518518518518518,3.8260869565217392,1.8148148148148149,10.754458161865571,6.296296296296298,4.37037037037037,2.4347826086956523,15525
2723,42,Man,neutral,black,,black,black,2.3484848484848486,3.859649122807017,1.7424242424242429,11.220156106519743,6.0606060606060606,4.015151515151515,2.280701754385965,15048
2724,37,Man,neutral,black,,black,black,2.481203007518797,3.771929824561404,1.8421052631578947,11.080332409972296,6.315789473684211,4.360902255639099,2.3684210526315788,15162
2725,47,Man,neutral,white,,black,grey,2.08955223880597,4.35897435897436,1.6791044776119404,11.277567386945869,5.970149253731343,3.7313432835820897,0.8547008547008548,15678
2726,24,Woman,angry,white,,brown,black,1.8248175182481752,4.473684210526316,1.7883211678832116,9.79007938622196,6.204379562043796,3.795620437956204,1.8421052631578947,15618
2727,25,Man,happy,asian,,black,black,1.9718309859154928,4.137931034482759,1.7253521126760565,9.720293592541164,5.985915492957746,3.873239436619718,1.8103448275862069,16472
2728,27,Woman,happy,asian,,black,black,2.1582733812949644,4.23728813559322,1.762589928057554,8.876352155685524,6.115107913669064,4.316546762589929,2.2033898305084745,16402
2729,42,Man,neutral,white,,black,black,2.014925373134328,4.2727272727272725,1.7537313432835822,10.470037870349744,6.1940298507462686,3.5820895522388057,0.9090909090909092,14740
2730,33,Woman,neutral,black,,black,black,2.5384615384615383,4.036697247706424,1.8846153846153848,10.872781065088756,6.461538461538463,4.307692307692308,2.1100917431192663,14170
2731,38,Woman,sad,black,,black,black,2.556390977443609,4.0,1.8045112781954888,10.85420317711572,6.315789473684211,4.135338345864661,2.090909090909091,14630
2732,33,Woman,neutral,black,,black,black,2.4615384615384617,4.0540540540540535,1.8461538461538465,10.650887573964498,6.461538461538463,4.153846153846153,1.981981981981982,14430
2733,34,Woman,neutral,black,,black,black,2.575757575757576,4.090909090909091,1.893939393939394,11.47842056932966,6.4393939393939394,4.318181818181818,2.090909090909091,14520
2734,38,Woman,neutral,black,,black,black,2.388059701492537,4.070796460176991,1.8656716417910448,11.834484294943197,6.343283582089553,4.17910447761194,1.9469026548672568,15142
2735,34,Woman,neutral,black,,black,black,2.442748091603053,4.385964912280701,1.9083969465648856,13.111124060369448,6.412213740458014,4.122137404580153,1.9298245614035088,14934
2736,26,Man,neutral,latino hispanic,,black,black,1.8115942028985508,4.086956521739131,1.6304347826086958,8.270321361058603,6.0144927536231885,3.4782608695652173,1.4782608695652175,15870
2737,22,Woman,happy,asian,,black,black,1.958041958041958,4.017094017094017,1.7132867132867131,8.985769475279962,5.944055944055942,4.335664335664335,2.564102564102564,16731
2738,15,Woman,angry,asian,,black,black,1.98581560283688,4.433962264150943,1.6312056737588654,7.519742467682713,5.957446808510637,3.8297872340425534,1.792452830188679,14946
2739,36,Man,happy,latino hispanic,,black,black,2.1739130434782608,3.898305084745763,1.8115942028985508,9.845620667926909,6.159420289855072,3.8405797101449273,1.440677966101695,16284
2740,27,Woman,happy,latino hispanic,,black,black,1.9565217391304348,4.504504504504505,1.8478260869565213,10.712035286704475,6.231884057971015,4.130434782608695,2.3423423423423424,15318
2741,26,Man,sad,white,,black,brown,1.71875,3.779527559055118,1.953125,13.73291015625,6.484375,3.671875,2.440944881889764,16256
2742,27,Woman,happy,latino hispanic,,black,black,2.027972027972028,4.594594594594595,1.8181818181818183,9.535918626827716,6.083916083916083,4.125874125874127,2.072072072072072,15873
2743,25,Woman,happy,latino hispanic,,black,black,2.0588235294117645,4.070796460176991,1.8014705882352944,9.272275086505193,6.25,4.338235294117647,2.3893805309734515,15368
2744,27,Woman,happy,asian,,black,black,1.888111888111888,4.2735042735042725,1.748251748251748,11.00298303095506,5.944055944055942,4.125874125874127,2.2222222222222223,16731
2745,28,Woman,fear,white,,black,black,1.9708029197080288,4.2105263157894735,1.715328467153285,9.390484309233312,6.0583941605839415,4.160583941605839,2.280701754385965,15618
2746,22,Woman,neutral,asian,,black,black,1.8656716417910448,4.594594594594595,1.7910447761194028,9.35620405435509,6.343283582089553,3.432835820895522,1.8018018018018016,14874
2747,34,Man,happy,white,,black,black,2.014388489208633,4.297520661157025,1.762589928057554,8.876352155685524,6.115107913669064,4.028776978417266,0.9917355371900828,16819
2748,25,Woman,happy,white,,black,black,1.9718309859154928,4.310344827586206,1.76056338028169,8.058916881571115,6.056338028169013,4.295774647887323,2.2413793103448274,16472
2749,33,Man,neutral,middle eastern,,black,black,2.0863309352517985,4.2622950819672125,1.7985611510791366,10.351431085347546,6.043165467625898,3.956834532374101,1.4754098360655736,16958
2750,43,Man,neutral,white,,black,brown,2.116788321167883,4.4247787610619485,1.7883211678832116,11.095423304384887,6.204379562043796,4.087591240875913,0.8849557522123894,15481
2751,24,Man,neutral,black,,black,black,2.3703703703703702,3.931623931623931,1.8148148148148149,11.426611796982169,6.222222222222222,3.9259259259259274,1.9658119658119653,15795
2752,25,Man,neutral,black,,black,black,2.3484848484848486,4.285714285714286,1.7803030303030305,10.11535812672176,6.287878787878787,3.9393939393939386,1.9642857142857144,14784
2753,24,Woman,neutral,latino hispanic,,black,black,1.9230769230769231,4.537037037037037,1.8846153846153848,12.322485207100591,6.538461538461537,3.7692307692307687,1.4814814814814814,14040
2754,25,Woman,happy,asian,,black,black,2.0689655172413794,4.15929203539823,1.6206896551724137,7.265160523186681,5.793103448275862,4.275862068965518,2.3008849557522124,16385
2755,35,Woman,neutral,white,,black,brown,1.9852941176470589,4.375,1.8014705882352944,10.59688581314879,6.25,3.970588235294117,1.5178571428571428,15232
2756,35,Woman,sad,latino hispanic,,black,brown,1.9565217391304348,4.0540540540540535,1.7753623188405798,9.005461037597145,6.086956521739131,3.9130434782608696,1.4414414414414414,15318
2757,14,Woman,neutral,asian,,black,brown,1.8181818181818183,4.476190476190476,1.748251748251748,9.78042936084894,6.013986013986013,3.3566433566433567,1.7142857142857144,15015
2758,11,Man,neutral,latino hispanic,,black,black,1.884057971014493,4.466019417475729,1.884057971014493,12.287334593572776,6.304347826086958,4.130434782608695,2.0388349514563107,14214
2759,38,Man,neutral,black,,brown,black,2.08955223880597,4.722222222222221,1.828358208955224,9.551124972154154,6.268656716417911,3.7313432835820897,1.6666666666666663,14472
2760,35,Woman,angry,black,,black,black,2.255639097744361,4.051724137931034,1.8421052631578947,11.080332409972296,6.165413533834586,4.135338345864661,1.8965517241379308,15428
2761,40,Woman,happy,black,,black,black,2.2962962962962963,4.473684210526316,1.925925925925926,12.839506172839506,6.296296296296298,4.592592592592593,2.017543859649123,15390
2762,42,Woman,neutral,black,,black,black,2.462686567164179,4.102564102564102,1.9029850746268653,12.071173980842062,6.343283582089553,4.17910447761194,1.9658119658119653,15678
2763,37,Woman,neutral,black,,black,black,2.421875,4.017857142857143,1.9921875,12.451171875,6.5625,4.296875,2.142857142857143,14336
2764,36,Man,angry,black,,black,black,2.3529411764705883,3.859649122807017,1.875,10.340073529411764,6.3235294117647065,4.191176470588236,2.1052631578947367,15504
2765,40,Woman,happy,black,,black,black,2.5,3.983050847457627,1.9318181818181817,11.707988980716252,6.4393939393939394,4.924242424242424,2.6271186440677967,15576
2766,29,Woman,neutral,black,,black,black,2.426470588235294,4.036697247706424,1.8382352941176472,10.137326989619377,6.25,4.411764705882354,2.4770642201834865,14824
2767,32,Woman,happy,black,,black,black,2.554744525547445,3.8793103448275854,1.7883211678832116,10.442751345303424,6.131386861313869,4.671532846715328,2.844827586206897,15892
2768,28,Woman,happy,black,,black,black,2.5,4.144144144144144,1.8382352941176472,10.813148788927336,6.25,4.632352941176472,2.5225225225225225,15096
2769,30,Woman,happy,black,,black,black,2.5,4.144144144144144,1.875,11.029411764705882,6.25,4.632352941176472,2.612612612612613,15096
2770,33,Woman,happy,black,,black,black,2.592592592592593,3.965517241379312,1.925925925925926,11.41289437585734,6.37037037037037,4.814814814814816,2.7586206896551726,15660
2771,36,Woman,neutral,black,,black,black,2.204724409448819,4.0540540540540535,1.9685039370078736,12.4000248000496,6.614173228346457,4.1732283464566935,2.1621621621621623,14097
2772,29,Woman,happy,black,,black,black,2.3404255319148937,4.2105263157894735,1.773049645390071,10.688597153060712,6.028368794326241,4.468085106382978,2.543859649122808,16074
2773,26,Woman,happy,black,,black,black,2.391304347826087,4.173913043478262,1.8478260869565213,10.712035286704475,6.231884057971015,4.565217391304348,2.608695652173913,15870
2774,34,Woman,happy,black,,black,black,2.537313432835821,3.859649122807017,1.8656716417910448,10.442192024949875,6.343283582089553,4.701492537313434,2.719298245614035,15276
2775,28,Woman,happy,black,,black,black,2.518518518518518,4.035087719298246,1.8148148148148149,10.754458161865571,6.222222222222222,4.592592592592593,2.631578947368421,15390
2776,34,Woman,happy,black,,black,black,2.4817518248175183,3.865546218487395,1.715328467153285,10.016516596515531,5.912408759124088,4.452554744525548,2.5210084033613445,16303
2777,32,Woman,happy,black,,brown,black,2.554744525547445,4.2105263157894735,1.7883211678832116,10.442751345303424,6.204379562043796,4.598540145985401,2.631578947368421,15618
2778,31,Woman,neutral,black,,black,black,2.4475524475524475,4.23728813559322,1.7832167832167831,12.4700474350824,5.664335664335664,3.8461538461538463,2.4576271186440684,16874
2779,34,Woman,happy,black,,black,black,2.318840579710145,4.2727272727272725,1.8478260869565213,10.042533081285445,6.231884057971015,4.492753623188406,2.545454545454545,15180
2780,35,Woman,happy,black,,black,black,2.4817518248175183,3.7606837606837606,1.8248175182481752,10.655868719697374,6.204379562043796,4.744525547445255,2.7350427350427347,16029
2781,36,Woman,happy,black,,black,black,2.406015037593985,3.8260869565217392,1.8796992481203008,10.599807790152074,6.390977443609022,4.7368421052631575,2.608695652173913,15295
2782,36,Woman,happy,black,,black,black,2.556390977443609,3.8135593220338975,1.9172932330827064,11.532590875685454,6.390977443609022,4.81203007518797,2.7966101694915246,15694
2783,28,Woman,happy,black,,black,black,2.1582733812949644,4.489795918367347,1.7266187050359714,8.695202111691943,6.043165467625898,4.100719424460432,2.346938775510204,13622
2784,36,Woman,happy,black,,black,black,2.462686567164179,4.051724137931034,1.7910447761194028,10.024504343951884,6.1940298507462686,4.626865671641792,2.586206896551724,15544
2785,32,Woman,happy,black,,black,black,2.357142857142857,4.086956521739131,1.75,10.0,6.071428571428571,4.642857142857143,2.6956521739130435,16100
2786,28,Woman,happy,black,,black,black,2.5,4.166666666666667,1.8382352941176472,10.137326989619377,6.3235294117647065,4.5588235294117645,2.6851851851851856,14688
2787,29,Woman,happy,black,,black,black,2.462686567164179,4.017857142857143,1.8656716417910448,11.834484294943197,6.343283582089553,4.776119402985074,2.5892857142857144,15008
2788,32,Woman,happy,black,,black,black,2.323943661971831,4.017857142857143,1.795774647887324,9.484725252926008,6.056338028169013,4.507042253521127,2.5892857142857144,15904
2789,30,Woman,neutral,black,,black,black,2.318840579710145,4.2727272727272725,1.8478260869565213,11.381537492123506,6.231884057971015,4.202898550724638,2.363636363636364,15180
2790,31,Woman,happy,black,,black,black,2.4113475177304964,3.8211382113821135,1.773049645390071,10.688597153060712,6.0992907801418434,4.3971631205673765,2.601626016260163,17343
2791,30,Woman,happy,black,,black,black,2.5362318840579707,3.8333333333333335,1.8115942028985508,11.15837009031716,6.231884057971015,4.782608695652174,2.75,16560
2792,33,Woman,happy,black,,black,black,2.608695652173913,3.949579831932773,1.8115942028985508,10.501995379122032,6.159420289855072,4.63768115942029,2.6050420168067228,16422
2793,32,Woman,happy,black,,black,black,2.406015037593985,4.0,1.8045112781954888,10.85420317711572,6.315789473684211,4.81203007518797,2.727272727272727,14630
2794,37,Woman,happy,black,,black,black,2.462686567164179,3.928571428571429,1.9029850746268653,10.651035865448875,6.343283582089553,4.776119402985074,2.6785714285714284,15008
2795,25,Woman,neutral,asian,,black,black,1.8604651162790693,4.795918367346938,1.8604651162790693,11.537768162970975,6.589147286821705,3.6434108527131785,1.5306122448979589,12642
2796,33,Woman,fear,asian,,black,black,1.9708029197080288,4.067796610169491,1.8613138686131387,11.548297724972029,6.204379562043796,4.014598540145985,2.11864406779661,16166
2797,34,Man,neutral,latino hispanic,,black,black,1.8978102189781016,3.931623931623931,1.7518248175182485,9.590281847727637,6.131386861313869,3.7226277372262775,1.3675213675213675,16029
2798,32,Woman,happy,latino hispanic,,black,black,1.8248175182481752,3.982300884955752,1.8978102189781016,11.082103468485268,6.2773722627737225,4.37956204379562,2.3008849557522124,15481
2799,32,Woman,happy,latino hispanic,,black,black,1.7142857142857144,4.033613445378151,1.7857142857142858,10.20408163265306,6.071428571428571,3.928571428571429,2.3529411764705883,16660
2800,27,Woman,angry,white,,brown,brown,1.9230769230769231,4.15929203539823,1.8461538461538465,9.940828402366863,6.384615384615384,4.0,1.858407079646018,14690
